,,,新御徒町,秋葉原,174264 ,13152 ,4932 ,8220 ,9042 ,8220 ,6576 ,4932 ,8220 ,16440 ,16440 ,16440 ,9864 ,9864 ,9864 ,9864 ,8220 ,6576 ,6576 ,822 
,,,,,0 ,,,,,,,,,,,,,,,,,,,
北総鉄道,北総線(wikipediaより),下り,京成高砂,新柴又,0
,,,新柴又,矢切,0
,,,矢切,北国分,0
,,,北国分,秋山,0
,,,秋山,東松戸,0
,,,東松戸,松飛台,0
,,,松飛台,大町,0
,,,大町,新鎌ヶ谷,0
,,,新鎌ヶ谷,西白井,0
,,,西白井,白井,0
,,,白井,小室,0
,,,小室,千葉ニュータウン中央,0
,,,千葉ニュータウン中央,印西牧の原,0
,,,印西牧の原,印旛日本医大,0
,,,,,0 ,,,,,,,,,,,,,,,,,,,
東武鉄道,亀戸線(wikipediaより),下り, 曳舟,小村井,0
,,,小村井,東あずま,0
,,,東あずま,亀戸水神,0
,,,亀戸水神,亀戸,0
,,,,,0 ,,,,,,,,,,,,,,,,,,,
東海旅客鉄道,東海道本線,下り,関ヶ原,垂井,32015,3360,3360,840,914,560,0,738,2059,2594,2594,2594,2314,1120,2874,1900,1714,1640,840,0
,,,垂井,大垣,32015,3360,3360,840,914,560,0,738,2059,2594,2594,2594,2314,1120,2874,1900,1714,1640,840,0
,,,大垣,穂積,84383,10434,5600,5674,2314,3080,1680,2138,4299,7074,7074,7914,4834,4760,3714,4200,4554,2520,2520,0
,,,穂積,西岐阜,84383,10434,5600,5674,2314,3080,1680,2138,4299,7074,7074,7914,4834,4760,3714,4200,4554,2520,2520,0
,,,西岐阜,岐阜,84383,10434,5600,5674,2314,3080,1680,2138,4299,7074,7074,7914,4834,4760,3714,4200,4554,2520,2520,0
,,,岐阜,木曽川,131781,10640,6514,8680,4068,4990,2800,3080,7053,12164,12030,13234,7024,7610,7354,7106,6514,5600,5320,0
,,,木曽川,尾張一宮,131781,10640,6514,8680,4068,4990,2800,3080,7053,12164,12030,13234,7024,7610,7354,7106,6514,5600,5320,0
,,,尾張一宮,稲沢,131781,10640,6514,8680,4068,4990,2800,3080,7053,12164,12030,13234,7024,7610,7354,7106,6514,5600,5320,0
,,,稲沢,清洲,131781,10640,6514,8680,4068,4990,2800,3080,7053,12164,12030,13234,7024,7610,7354,7106,6514,5600,5320,0
,,,清洲,枇杷島,131781,10640,6514,8680,4068,4990,2800,3080,7053,12164,12030,13234,7024,7610,7354,7106,6514,5600,5320,0
,,,枇杷島,名古屋,131781,10640,6514,8680,4068,4990,2800,3080,7053,12164,12030,13234,7024,7610,7354,7106,6514,5600,5320,0
,,,名古屋,尾頭橋,131880,7000,4200,5600,6720,4480,5320,2800,6160,11480,11200,13160,8400,8400,8960,8400,7280,6160,5040,1120
,,,尾頭橋,金山,131880,7000,4200,5600,6720,4480,5320,2800,6160,11480,11200,13160,8400,8400,8960,8400,7280,6160,5040,1120
,,,金山,熱田,129080,5880,4480,5320,6720,4480,4200,2800,6160,11480,11200,13160,7560,8400,8960,8120,7280,6440,3640,2800
,,,熱田,笠寺,129080,5880,4480,5320,6720,4480,4200,2800,6160,11480,11200,13160,7560,8400,8960,8120,7280,6440,3640,2800
,,,笠寺,大高,129080,5880,4480,5320,6720,4480,4200,2800,6160,11480,11200,13160,7560,8400,8960,8120,7280,6440,3640,2800
,,,大高,南大高,129080,5880,4480,5320,6720,4480,4200,2800,6160,11480,11200,13160,7560,8400,8960,8120,7280,6440,3640,2800
,,,南大高,共和,129080,5880,4480,5320,6720,4480,4200,2800,6160,11480,11200,13160,7560,8400,8960,8120,7280,6440,3640,2800
,,,共和,大府,127680,4760,3920,3640,6160,6440,3640,3360,5880,11480,11480,12320,7280,8120,9520,8120,7560,7000,3640,3360
,,,大府,逢妻,122080,3640,3360,4760,6720,5600,3360,2520,4760,10360,10360,12600,7280,8120,9240,8960,7560,7000,3640,2240
,,,逢妻,刈谷,122080,3640,3360,4760,6720,5600,3360,2520,4760,10360,10360,12600,7280,8120,9240,8960,7560,7000,3640,2240
,,,刈谷,野田新町,112560,3080,3360,2800,5040,6440,3640,2800,4760,10360,10360,12040,6160,6160,8400,6160,7280,6440,5040,2240
,,,野田新町,東刈谷,112560,3080,3360,2800,5040,6440,3640,2800,4760,10360,10360,12040,6160,6160,8400,6160,7280,6440,5040,2240
,,,東刈谷,三河安城,112560,3080,3360,2800,5040,6440,3640,2800,4760,10360,10360,12040,6160,6160,8400,6160,7280,6440,5040,2240
,,,三河安城,安城,112560,3080,3360,2800,5040,6440,3640,2800,4760,10360,10360,12040,6160,6160,8400,6160,7280,6440,5040,2240
,,,安城,西岡崎,112560,3080,3360,2800,5040,6440,3640,2800,4760,10360,10360,12040,6160,6160,8400,6160,7280,6440,5040,2240
,,,西岡崎,岡崎,112560,3080,3360,2800,5040,6440,3640,2800,4760,10360,10360,12040,6160,6160,8400,6160,7280,6440,5040,2240
,,,岡崎,相見,92120,2520,2240,3360,2800,3360,3080,3360,5040,8960,8960,9520,4480,5880,6440,4760,5880,6160,3640,1680
,,,相見,幸田,92120,2520,2240,3360,2800,3360,3080,3360,5040,8960,8960,9520,4480,5880,6440,4760,5880,6160,3640,1680
,,,幸田,三ヶ根,92120,2520,2240,3360,2800,3360,3080,3360,5040,8960,8960,9520,4480,5880,6440,4760,5880,6160,3640,1680
,,,三ヶ根,三河塩津,92120,2520,2240,3360,2800,3360,3080,3360,5040,8960,8960,9520,4480,5880,6440,4760,5880,6160,3640,1680
,,,三河塩津,蒲郡,92120,2520,2240,3360,2800,3360,3080,3360,5040,8960,8960,9520,4480,5880,6440,4760,5880,6160,3640,1680
,,,蒲郡,三河三谷,92120,1680,2520,2800,2240,3920,2240,4200,5600,8960,8960,9520,4480,5600,6160,5880,5880,5040,4760,1680
,,,三河三谷,三河大塚,92120,1680,2520,2800,2240,3920,2240,4200,5600,8960,8960,9520,4480,5600,6160,5880,5880,5040,4760,1680
,,,三河大塚,愛知御津,92120,1680,2520,2800,2240,3920,2240,4200,5600,8960,8960,9520,4480,5600,6160,5880,5880,5040,4760,1680
,,,愛知御津,西小坂井,92120,1680,2520,2800,2240,3920,2240,4200,5600,8960,8960,9520,4480,5600,6160,5880,5880,5040,4760,1680
,,,西小坂井,豊橋,92120,1680,2520,2800,2240,3920,2240,4200,5600,8960,8960,9520,4480,5600,6160,5880,5880,5040,4760,1680
,,,豊橋,二川,33660,2760,1740,660,1460,1440,840,1570,1570,3480,3030,4000,1680,1570,1870,1450,2860,560,1120,0
,,,,,0,,,,,,,,,,,,,,,,,,,
,,上り,二川,豊橋,33150,1680,560,1220,1500,840,1220,900,2130,3030,3030,3440,2240,1570,1760,1220,2020,2770,1120,900
,,,豊橋,西小坂井,92960,8680,4480,4480,2800,2800,2800,3080,5040,8960,8960,9520,5600,5040,5320,5600,4480,4200,1120,0
,,,西小坂井,愛知御津,92960,8680,4480,4480,2800,2800,2800,3080,5040,8960,8960,9520,5600,5040,5320,5600,4480,4200,1120,0
,,,愛知御津,三河大塚,92960,8680,4480,4480,2800,2800,2800,3080,5040,8960,8960,9520,5600,5040,5320,5600,4480,4200,1120,0
,,,三河大塚,三河三谷,92960,8680,4480,4480,2800,2800,2800,3080,5040,8960,8960,9520,5600,5040,5320,5600,4480,4200,1120,0
,,,三河三谷,蒲郡,92960,8680,4480,4480,2800,2800,2800,3080,5040,8960,8960,9520,5600,5040,5320,5600,4480,4200,1120,0
,,,蒲郡,三河塩津,92960,6160,4760,4480,4480,1680,2800,3360,4760,9240,8960,9240,6720,5600,3080,6160,3920,5320,2240,0
,,,三河塩津,三ヶ根,92960,6160,4760,4480,4480,1680,2800,3360,4760,9240,8960,9240,6720,5600,3080,6160,3920,5320,2240,0
,,,三ヶ根,幸田,92960,6160,4760,4480,4480,1680,2800,3360,4760,9240,8960,9240,6720,5600,3080,6160,3920,5320,2240,0
,,,幸田,相見,92960,6160,4760,4480,4480,1680,2800,3360,4760,9240,8960,9240,6720,5600,3080,6160,3920,5320,2240,0
,,,相見,岡崎,92960,6160,4760,4480,4480,1680,2800,3360,4760,9240,8960,9240,6720,5600,3080,6160,3920,5320,2240,0
,,,岡崎,西岡崎,111440,9520,3920,4480,3360,4480,5040,2800,5600,10920,10360,11200,7560,6160,5320,6440,6720,5600,1960,0
,,,西岡崎,安城,111440,9520,3920,4480,3360,4480,5040,2800,5600,10920,10360,11200,7560,6160,5320,6440,6720,5600,1960,0
,,,安城,三河安城,111440,9520,3920,4480,3360,4480,5040,2800,5600,10920,10360,11200,7560,6160,5320,6440,6720,5600,1960,0
,,,三河安城,東刈谷,111440,9520,3920,4480,3360,4480,5040,2800,5600,10920,10360,11200,7560,6160,5320,6440,6720,5600,1960,0
,,,東刈谷,野田新町,111440,9520,3920,4480,3360,4480,5040,2800,5600,10920,10360,11200,7560,6160,5320,6440,6720,5600,1960,0
,,,野田新町,刈谷,111440,9520,3920,4480,3360,4480,5040,2800,5600,10920,10360,11200,7560,6160,5320,6440,6720,5600,1960,0
,,,刈谷,逢妻,112280,8400,3920,4200,4480,4200,4200,3920,4760,10920,10360,11200,6720,6720,6160,5880,6720,5880,3640,0
,,,逢妻,大府,112280,8400,3920,4200,4480,4200,4200,3920,4760,10920,10360,11200,6720,6720,6160,5880,6720,5880,3640,0
,,,大府,共和,126280,8400,4200,5040,5600,5040,5600,3920,5880,12040,11480,11200,7000,7840,7560,6720,8120,7000,3640,0
,,,共和,南大高,126840,7840,3640,6160,5040,5040,6160,3360,6160,12040,11480,11200,7280,7840,7560,6720,7560,8120,3640,0
,,,南大高,大高,126840,7840,3640,6160,5040,5040,6160,3360,6160,12040,11480,11200,7280,7840,7560,6720,7560,8120,3640,0
,,,大高,笠寺,126840,7840,3640,6160,5040,5040,6160,3360,6160,12040,11480,11200,7280,7840,7560,6720,7560,8120,3640,0
,,,笠寺,熱田,126840,7840,3640,6160,5040,5040,6160,3360,6160,12040,11480,11200,7280,7840,7560,6720,7560,8120,3640,0
,,,熱田,金山,126840,7840,3640,6160,5040,5040,6160,3360,6160,12040,11480,11200,7280,7840,7560,6720,7560,8120,3640,0
,,,金山,尾頭橋,131040,6160,3920,4200,6160,5040,5600,5040,6720,12040,11480,11200,5880,10640,9520,6720,8120,6720,5880,0
,,,尾頭橋,名古屋,131040,6160,3920,4200,6160,5040,5600,5040,6720,12040,11480,11200,5880,10640,9520,6720,8120,6720,5880,0
,,,名古屋,枇杷島,131663,6720,5880,4228,6440,2988,3360,5064,7330,12674,12220,12068,6651,9240,9492,5954,6440,7914,6160,840
,,,枇杷島,清洲,131663,6720,5880,4228,6440,2988,3360,5064,7330,12674,12220,12068,6651,9240,9492,5954,6440,7914,6160,840
,,,清洲,稲沢,131663,6720,5880,4228,6440,2988,3360,5064,7330,12674,12220,12068,6651,9240,9492,5954,6440,7914,6160,840
,,,稲沢,尾張一宮,131663,6720,5880,4228,6440,2988,3360,5064,7330,12674,12220,12068,6651,9240,9492,5954,6440,7914,6160,840
,,,尾張一宮,木曽川,131663,6720,5880,4228,6440,2988,3360,5064,7330,12674,12220,12068,6651,9240,9492,5954,6440,7914,6160,840
,,,木曽川,岐阜,131663,6720,5880,4228,6440,2988,3360,5064,7330,12674,12220,12068,6651,9240,9492,5954,6440,7914,6160,840
,,,岐阜,西岐阜,80905,2800,2240,2800,2594,3360,2594,3080,4834,7074,7074,7074,4005,5394,5600,5114,3994,4274,4480,2520
,,,西岐阜,穂積,80905,2800,2240,2800,2594,3360,2594,3080,4834,7074,7074,7074,4005,5394,5600,5114,3994,4274,4480,2520
,,,穂積,大垣,80905,2800,2240,2800,2594,3360,2594,3080,4834,7074,7074,7074,4005,5394,5600,5114,3994,4274,4480,2520
,,,大垣,垂井,32325,2940,560,0,914,560,914,560,1474,2594,2594,3434,1765,3434,1960,2314,2034,2034,1120,1120
,,,垂井,関ヶ原,32325,2940,560,0,914,560,914,560,1474,2594,2594,3434,1765,3434,1960,2314,2034,2034,1120,1120
,,,,,0,,,,,,,,,,,,,,,,,,,
,中央本線,下り,名古屋,金山,153332,7220,2345,5620,7725,5890,4445,4110,6947,13303,13900,16660,9089,11009,9739,10095,8795,7890,6170,2380
,,,金山,鶴舞,153332,7220,2345,5620,7725,5890,4445,4110,6947,13303,13900,16660,9089,11009,9739,10095,8795,7890,6170,2380
,,,鶴舞,千種,153332,7220,2345,5620,7725,5890,4445,4110,6947,13303,13900,16660,9089,11009,9739,10095,8795,7890,6170,2380
,,,千種,大曽根,153332,7220,2345,5620,7725,5890,4445,4110,6947,13303,13900,16660,9089,11009,9739,10095,8795,7890,6170,2380
,,,大曽根,新守山,153332,7220,2345,5620,7725,5890,4445,4110,6947,13303,13900,16660,9089,11009,9739,10095,8795,7890,6170,2380
,,,新守山,勝川,153332,7220,2345,5620,7725,5890,4445,4110,6947,13303,13900,16660,9089,11009,9739,10095,8795,7890,6170,2380
,,,勝川,春日井,153332,7220,2345,5620,7725,5890,4445,4110,6947,13303,13900,16660,9089,11009,9739,10095,8795,7890,6170,2380
,,,春日井,神領,153332,7220,2345,5620,7725,5890,4445,4110,6947,13303,13900,16660,9089,11009,9739,10095,8795,7890,6170,2380
,,,神領,高蔵寺,150332,5430,2705,3470,5685,5840,4805,3510,7497,13563,13650,15180,9165,9719,10699,10614,9625,8285,6790,4100
,,,高蔵寺,定光寺,105802,4000,2665,1990,2715,4410,1825,1710,5187,9643,9230,10120,7155,7999,8939,7364,7075,3785,6770,3220
,,,定光寺,古虎渓,105802,4000,2665,1990,2715,4410,1825,1710,5187,9643,9230,10120,7155,7999,8939,7364,7075,3785,6770,3220
,,,古虎渓,多治見,105802,4000,2665,1990,2715,4410,1825,1710,5187,9643,9230,10120,7155,7999,8939,7364,7075,3785,6770,3220
,,,多治見,土岐市,67092,1400,1235,0,2355,1470,3265,0,4287,6413,6260,5910,4730,4489,4789,3919,6535,3235,3820,2980
,,,土岐市,瑞浪,64752,560,1195,880,2355,1470,1795,1470,4287,6413,6260,5910,4730,4489,4789,3919,4165,4105,2980,2980
,,,瑞浪,釜戸,49410,560,840,1235,840,2985,1440,1825,2187,4643,4510,4140,3230,4195,4495,3625,3325,2355,2980,0
,,,釜戸,武並,49410,560,840,1235,840,2985,1440,1825,2187,4643,4510,4140,3230,4195,4495,3625,3325,2355,2980,0
,,,武並,恵那,49410,560,840,1235,840,2985,1440,1825,2187,4643,4510,4140,3230,4195,4495,3625,3325,2355,2980,0
,,,恵那,美乃坂本,49410,560,840,1235,840,2985,1440,1825,2187,4643,4510,4140,3230,4195,4495,3625,3325,2355,2980,0
,,,美乃坂本,中津川,49410,560,840,1235,840,2985,1440,1825,2187,4643,4510,4140,3230,4195,4495,3625,3325,2355,2980,0
,,,中津川,落合川,12290,1680,280,635,280,355,0,355,917,1493,1270,990,560,635,635,635,1010,280,280,0
,,,,,0,,,,,,,,,,,,,,,,,,,
,,上り,落合川,中津川,13705,2610,280,280,355,450,280,579,635,1270,615,1382,915,1309,635,915,915,0,280,0
,,,中津川,美乃坂本,53315,9730,4380,2000,1235,840,1160,2289,2590,4430,4200,5132,3035,2949,1825,2995,3025,1500,0,0
,,,美乃坂本,恵那,53315,9730,4380,2000,1235,840,1160,2289,2590,4430,4200,5132,3035,2949,1825,2995,3025,1500,0,0
,,,恵那,武並,53315,9730,4380,2000,1235,840,1160,2289,2590,4430,4200,5132,3035,2949,1825,2995,3025,1500,0,0
,,,武並,釜戸,53315,9730,4380,2000,1235,840,1160,2289,2590,4430,4200,5132,3035,2949,1825,2995,3025,1500,0,0
,,,釜戸,瑞浪,53315,9730,4380,2000,1235,840,1160,2289,2590,4430,4200,5132,3035,2949,1825,2995,3025,1500,0,0
,,,瑞浪,土岐市,65710,7920,4440,1500,2000,1590,840,2030,3489,7080,5610,7542,4175,4099,3565,2985,3520,3325,0,0
,,,土岐市,多治見,67210,6450,4470,4440,1160,2430,840,1160,4359,7080,5610,6642,5075,4099,3565,2985,3520,3325,0,0
,,,多治見,古虎渓,100180,10215,7440,6225,2310,2750,1780,1440,4649,9160,9120,10242,4445,7379,7135,6445,5280,4165,0,0
,,,古虎渓,定光寺,100180,10215,7440,6225,2310,2750,1780,1440,4649,9160,9120,10242,4445,7379,7135,6445,5280,4165,0,0
,,,定光寺,高蔵寺,100180,10215,7440,6225,2310,2750,1780,1440,4649,9160,9120,10242,4445,7379,7135,6445,5280,4165,0,0
,,,高蔵寺,神領,156550,13490,6275,8810,7145,5365,5665,3520,8149,13360,13000,16172,8515,9969,9795,8670,8905,7365,2380,0
,,,神領,春日井,158890,12010,7755,8810,5985,6170,5120,3820,7549,13960,13000,15892,11735,9089,9795,9550,8905,7365,2380,0
,,,春日井,勝川,158890,12010,7755,8810,5985,6170,5120,3820,7549,13960,13000,15892,11735,9089,9795,9550,8905,7365,2380,0
,,,勝川,新守山,158890,12010,7755,8810,5985,6170,5120,3820,7549,13960,13000,15892,11735,9089,9795,9550,8905,7365,2380,0
,,,新守山,大曽根,158890,12010,7755,8810,5985,6170,5120,3820,7549,13960,13000,15892,11735,9089,9795,9550,8905,7365,2380,0
,,,大曽根,千種,158890,12010,7755,8810,5985,6170,5120,3820,7549,13960,13000,15892,11735,9089,9795,9550,8905,7365,2380,0
,,,千種,鶴舞,158890,12010,7755,8810,5985,6170,5120,3820,7549,13960,13000,15892,11735,9089,9795,9550,8905,7365,2380,0
,,,鶴舞,金山,158890,12010,7755,8810,5985,6170,5120,3820,7549,13960,13000,15892,11735,9089,9795,9550,8905,7365,2380,0
,,,金山,名古屋,158890,12010,7755,8810,5985,6170,5120,3820,7549,13960,13000,15892,11735,9089,9795,9550,8905,7365,2380,0
,,,,,0,,,,,,,,,,,,,,,,,,,
名古屋市交通局,東山線,下り,高畑,八田,169014,6191,6191,9287,8667,9287,8048,4953,8048,14858,14858,20430,12382,12382,9906,7429,6191,5572,4334,0
,,,八田,岩塚,169014,6191,5572,9287,8667,9287,8667,4953,7429,14858,14858,21049,12382,12382,9287,7429,6810,5572,4334,0
,,,岩塚,中村公園,169633,6810,4953,9287,8667,9287,8667,4953,8048,14858,14858,20430,12382,12382,9906,7429,6810,4953,4953,0
,,,中村公園,中村日赤,169013,6191,5572,8667,8667,9287,8667,5572,8048,14858,14858,20430,12382,12382,9287,7429,6810,5572,4334,0
,,,中村日赤,本陣,169013,6191,4953,8667,9287,8667,8667,5572,8048,14858,14858,20430,12382,12382,9906,7429,6810,5572,4334,0
,,,本陣,亀島,169633,6191,4334,8667,9287,8667,9287,5572,8048,14858,14858,19811,12382,12382,10525,7429,6810,5572,4334,619
,,,亀島,名古屋,169633,6191,3715,9287,8667,8667,9287,6191,8048,14858,14858,19811,12382,12382,9906,8048,6810,5572,4334,619
,,,名古屋,伏見,169632,5572,3715,8667,9287,8667,8667,6810,8048,14858,14858,19811,12382,12382,10525,7429,6810,5572,4953,619
,,,伏見,栄,169632,5572,3715,8048,8667,9287,8667,6810,8667,14858,14858,19192,12382,12382,10525,7429,7429,5572,4334,1238
,,,栄,新栄町,169632,5572,3096,8048,8667,9287,8667,7429,8048,14858,14858,19192,12382,12382,10525,8048,6810,6191,4334,1238
,,,新栄町,千種,169632,4953,3715,7429,8667,9287,8667,7429,8667,14858,14858,19192,12382,12382,10525,8048,6810,6191,4334,1238
,,,千種,今池,169632,4953,3096,7429,8667,9287,8667,7429,8667,14858,14858,19192,12382,12382,10525,8048,7429,5572,4953,1238
,,,今池,池下,169632,4953,3096,6810,8667,9287,8667,8048,8667,14858,14858,18573,12382,12382,11144,8048,6810,6191,4334,1857
,,,池下,覚王山,169632,4953,2476,6810,8667,9287,8667,8048,9287,14858,14858,18573,12382,12382,11144,7429,7429,6191,4334,1857
,,,覚王山,本山,169631,4953,2476,6191,9287,8667,8667,8667,8667,14858,14858,18573,12382,12382,11144,8048,7429,6191,4334,1857
,,,本山,東山公園,169634,4334,3096,5572,9287,8667,9287,8048,9287,14858,14858,17954,12382,12382,11763,8048,6810,6191,4953,1857
,,,東山公園,星ヶ丘,169633,4334,2476,5572,9287,8667,9287,8667,9287,14858,14858,17954,12382,12382,11144,8048,7429,6191,4953,1857
,,,星ヶ丘,一社,169014,4334,2476,4953,9287,8667,9287,8667,9287,14858,14858,17954,12382,12382,11763,8048,7429,6191,4334,1857
,,,一社,上社,168395,4334,2476,4334,9287,8667,8667,9287,9287,14858,14858,17335,12382,12382,11763,8048,7429,6810,4334,1857
,,,上社,本郷,168395,3715,2476,4334,9287,8667,9287,8667,9287,14858,14858,17954,12382,12382,11763,8048,7429,6191,4953,1857
,,,本郷,藤が丘,167775,3715,2476,4334,8667,8667,9287,8667,9287,14858,14858,17335,12382,12382,11763,8667,7429,6191,4953,1857
,,,,,0,,,,,,,,,,,,,,,,,,,
,,上り,藤が丘,本郷,168395,9906,6191,9287,8667,7429,5572,4334,7429,14858,14858,24764,12382,11144,8667,7429,6191,4953,4334,0
,,,本郷,上社,168396,9287,6191,9287,8667,8048,4953,4334,7429,14858,14858,24764,12382,11144,9287,7429,6191,4953,4334,0
,,,上社,一社,168396,9287,5572,9287,8667,8048,5572,4334,7429,14858,14858,24145,12382,11763,9287,7429,6191,4953,4334,0
,,,一社,星ヶ丘,168394,8667,5572,9287,8667,8667,4953,4953,7429,14858,14858,24145,12382,11763,8667,7429,6810,4953,4334,0
,,,星ヶ丘,東山公園,169015,9287,4953,9287,8667,8667,5572,4334,7429,14858,14858,24145,12382,11763,9287,7429,6191,4953,4953,0
,,,東山公園,本山,169014,8667,4953,9287,8667,8667,5572,4953,7429,14858,14858,23526,12382,11763,9287,7429,6810,4953,4334,619
,,,本山,覚王山,169013,8667,4953,8667,8667,8667,6191,4334,8048,14858,14858,23526,12382,11763,9287,7429,6810,4953,4334,619
,,,覚王山,池下,169014,8048,4953,8667,8667,9287,5572,4953,7429,14858,14858,23526,12382,11763,9287,8048,6191,5572,4334,619
,,,池下,今池,169633,8667,4953,8048,9287,8667,6191,4334,8048,14858,14858,22907,12382,12382,9287,7429,6810,5572,4334,619
,,,今池,千種,169633,8048,4953,8048,9287,8667,6191,4953,8048,14858,14858,22907,12382,11763,9906,7429,6810,4953,4953,619
,,,千種,新栄町,169633,8048,4334,8048,9287,8667,6810,4953,7429,14858,14858,22907,12382,12382,9287,8048,6810,4953,4953,619
,,,新栄町,栄,169632,8048,4334,8048,8667,8667,6810,4953,8048,14858,14858,22907,12382,11763,9906,7429,6810,5572,4953,619
,,,栄,伏見,169633,7429,4334,7429,9287,8667,6810,5572,7429,14858,14858,22907,12382,12382,9287,8048,6810,5572,4334,1238
,,,伏見,名古屋,169633,7429,4334,6810,9287,8667,7429,4953,8048,14858,14858,22288,12382,12382,9906,8048,6810,4953,4953,1238
,,,名古屋,亀島,169633,6810,4334,6810,8667,9287,7429,4953,8048,14858,14858,22288,12382,12382,9906,8048,6810,5572,4334,1857
,,,亀島,本陣,169633,6191,4334,6810,8667,9287,7429,5572,8048,14858,14858,21669,12382,12382,9906,8048,7429,5572,4334,1857
,,,本陣,中村日赤,169633,6191,4334,6191,8667,9287,8048,4953,8667,14858,14858,21669,12382,12382,9906,8048,6810,5572,4953,1857
,,,中村日赤,中村公園,169633,6191,4334,5572,9287,8667,8048,5572,8048,14858,14858,21669,12382,12382,9906,8667,6810,5572,4953,1857
,,,中村公園,岩塚,169633,5572,4334,5572,9287,8667,8667,4953,8667,14858,14858,21669,12382,12382,9906,8667,6810,5572,4953,1857
,,,岩塚,八田,169013,5572,4334,4953,9287,8667,8667,5572,8667,14858,14858,21049,12382,12382,10525,8048,7429,5572,4334,1857
,,,八田,高畑,169013,4953,4334,4953,9287,8667,8667,5572,8667,14858,14858,21049,12382,12382,10525,8048,7429,5572,4953,1857
,,,,,0,,,,,,,,,,,,,,,,,,,
,名城線,下り,大曽根,平安通,145822,6826,6205,6205,6205,5585,5585,3723,7446,14892,14892,16754,11169,11790,10549,5585,4964,3103,3723,621
,,,平安通,志賀本通,145822,6826,5585,6826,6205,5585,5585,3723,7446,14892,14892,16133,11790,11169,10549,6205,4344,3723,3723,621
,,,志賀本通,黒川,145821,6205,6205,6205,6205,5585,5585,3723,7446,14892,14892,16754,11169,11790,10549,6205,4344,3723,3723,621
,,,黒川,名城公園,145821,6205,5585,6826,6205,5585,5585,3723,7446,14892,14892,16133,11790,11169,10549,6205,4964,3723,3723,621
,,,名城公園,市役所,145821,6205,5585,6205,6205,5585,5585,4344,7446,14892,14892,16133,11169,11790,10549,6205,4964,3723,3723,621
,,,市役所,久屋大通,145822,5585,5585,6205,6826,5585,5585,4344,6826,14892,14892,16133,11790,11169,11169,6205,4964,3723,3723,621
,,,久屋大通,栄,145822,5585,4964,6826,6205,5585,5585,4344,7446,14892,14892,16133,11169,11790,10549,6826,4964,3723,3723,621
,,,栄,矢場町,145820,5585,4964,6205,6205,6205,5585,4344,7446,14892,14892,15513,11790,11169,11169,6205,4964,3723,3723,1241
,,,矢場町,上前津,145820,4964,4964,6826,6205,6205,4964,4344,7446,14892,14892,16133,11169,11790,10549,6826,4964,3723,3723,1241
,,,上前津,東別院,145820,4964,4964,6205,6205,6205,5585,4344,7446,14892,14892,15513,11790,11169,11169,6826,4964,3723,3723,1241
,,,東別院,金山,145820,4964,4344,6205,6826,6205,4964,4964,7446,14892,14892,15513,11169,11790,10549,7446,4964,3723,3723,1241
,,,金山,西高蔵,83150,4344,2482,3103,3103,3103,2482,2482,3723,7446,7446,7446,6205,5585,4964,5585,4964,3723,3723,1241
,,,西高蔵,神宮西,83151,4344,2482,3103,3103,3103,2482,2482,3723,7446,7446,7446,5585,5585,5585,4964,5585,3723,3723,1241
,,,神宮西,伝馬町,83151,4344,1862,3103,3723,3103,2482,2482,3723,7446,7446,7446,5585,5585,5585,4964,4964,3723,3723,1862
,,,伝馬町,堀田,83152,4344,1862,3103,3103,3103,3103,2482,3103,7446,7446,7446,6205,5585,4964,5585,4964,3723,3723,1862
,,,堀田,妙音通,83151,4344,1862,3103,3103,3103,2482,2482,3723,7446,7446,7446,5585,6205,4964,5585,4964,3723,3723,1862
,,,妙音通,新瑞橋,83151,4344,1862,2482,3723,3103,2482,2482,3723,7446,7446,7446,5585,5585,5585,4964,5585,3723,3723,1862
,,,新瑞橋,瑞穂運動場東,82530,3723,2482,2482,3103,3103,3103,2482,3723,7446,7446,7446,5585,5585,5585,4964,4964,4344,3723,1241
,,,瑞穂運動場東,総合リハビリセンター,83152,4964,1862,3103,3103,3103,3103,2482,3723,7446,7446,7446,5585,5585,5585,4964,4964,3723,4344,621
,,,総合リハビリセンター,八事,83150,4964,1862,2482,3723,3103,2482,2482,3723,7446,7446,7446,5585,5585,5585,4964,5585,3723,3723,1241
,,,八事,八事日赤,83151,4964,1862,2482,3103,3103,3103,2482,3723,7446,7446,7446,5585,5585,5585,4964,5585,3723,3723,1241
,,,八事日赤,名古屋大学,83151,4964,1862,2482,3103,3103,3103,2482,3723,7446,7446,7446,5585,5585,5585,4964,4964,4344,3723,1241
,,,名古屋大学,本山,83151,4344,1862,2482,3723,3103,2482,3103,3723,7446,7446,7446,4964,5585,5585,5585,4964,3723,4344,1241
,,,本山,自由ヶ丘,83152,4344,1862,2482,3103,3103,3103,3103,3723,7446,7446,7446,4964,5585,5585,4964,5585,3723,3723,1862
,,,自由ヶ丘,茶屋ヶ坂,83152,4344,1862,2482,3103,3103,3103,2482,3723,7446,7446,7446,5585,5585,5585,4964,4964,4344,3723,1862
,,,茶屋ヶ坂,砂田橋,83151,4344,1862,1862,3723,3103,3103,2482,3723,7446,7446,7446,4964,6205,5585,4964,4964,4344,3723,1862
,,,砂田橋,ナゴヤドーム前矢田,83151,3723,2482,1862,3103,3103,3103,3103,3723,7446,7446,7446,4964,5585,6205,4964,4964,4344,3723,1862
